Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],Disk throughput,Network throughput,Overall usage,Winner
11.11.2015 14:05:00,2,0,71,1.55,8388608,1027604,12.25,0,7,64,5,5,7,10,30.8,0
11.11.2015 14:10:00,2,0,68,1.48,8388608,932813,11.12,0,6,64,5,5,6,10,28.6,0
11.11.2015 14:15:00,2,0,72,1.57,8388608,1027604,12.25,0,7,64,6,6,7,12,32.82,1
11.11.2015 14:20:00,2,0,71,1.55,8388608,938685,11.19,0,7,64,5,5,7,10,29.740000000000002,0
11.11.2015 14:25:00,2,0,70,1.52,8388608,910164,10.85,0,7,64,5,5,7,10,29.369999999999997,0
11.11.2015 14:30:00,2,0,82,1.79,8388608,893387,10.65,0,7,64,6,5,7,11,30.44,0
11.11.2015 14:35:00,2,0,72,1.57,8388608,1083808,12.92,0,8,64,5,5,8,10,32.49,0
11.11.2015 14:40:00,2,0,68,1.49,8388608,888354,10.59,0,7,64,5,5,7,10,29.08,0
11.11.2015 14:45:00,2,0,70,1.54,8388608,1145045,13.65,0,8,64,5,5,8,10,33.19,1
11.11.2015 14:50:00,2,0,72,1.57,8388608,989017,11.79,0,8,64,5,5,8,10,31.36,0
11.11.2015 14:55:00,2,0,71,1.55,8388608,1161822,13.85,0,8,64,5,5,8,10,33.4,1
11.11.2015 15:00:00,2,0,73,1.59,8388608,1100585,13.12,0,8,64,6,6,8,12,34.71,1
11.11.2015 15:05:00,2,0,71,1.55,8388608,943718,11.25,0,8,64,5,5,8,10,30.8,0
11.11.2015 15:10:00,2,0,68,1.49,8388608,943718,11.25,0,8,64,5,5,8,10,30.740000000000002,0
11.11.2015 15:15:00,2,0,72,1.58,8388608,804468,9.59,0,8,64,5,5,8,10,29.17,0
11.11.2015 15:20:00,2,0,71,1.55,8388608,871576,10.39,0,8,64,5,5,8,10,29.94,0
11.11.2015 15:25:00,2,0,69,1.52,8388608,966368,11.52,0,8,64,5,5,8,10,31.04,0
11.11.2015 15:30:00,2,0,80,1.75,8388608,1117363,13.32,0,7,64,5,5,7,10,32.07,0
11.11.2015 15:35:00,2,0,72,1.58,8388608,1341338,15.99,0,7,64,5,5,7,10,34.57,1
11.11.2015 15:40:00,2,0,71,1.56,8388608,1005794,11.99,0,7,64,5,5,7,10,30.55,0
11.11.2015 15:45:00,2,0,70,1.54,8388608,838022,9.99,0,7,64,6,6,7,12,30.53,0
11.11.2015 15:50:00,2,0,70,1.53,8388608,854799,10.19,0,6,64,5,5,6,10,27.72,0
11.11.2015 15:55:00,2,0,71,1.55,8388608,1223898,14.59,0,8,64,5,5,8,10,34.14,1
11.11.2015 16:00:00,2,0,70,1.53,8388608,1123235,13.39,0,8,64,5,5,8,10,32.92,1
11.11.2015 16:05:00,2,0,72,1.59,8388608,1005794,11.99,0,9,64,5,5,9,10,32.58,0
11.11.2015 16:10:00,2,0,69,1.52,8388608,854799,10.19,0,6,64,5,5,6,10,27.71,0
11.11.2015 16:15:00,2,0,70,1.53,8388608,871576,10.39,0,7,64,5,5,7,10,28.92,0
11.11.2015 16:20:00,2,0,71,1.56,8388608,905131,10.79,0,7,64,5,5,7,10,29.35,0
11.11.2015 16:25:00,2,0,71,1.56,8388608,972240,11.59,0,7,64,5,5,7,10,30.15,0
11.11.2015 16:30:00,2,0,81,1.78,8388608,1274230,15.19,0,7,64,6,6,7,12,35.97,1
11.11.2015 16:35:00,2,0,71,1.56,8388608,1240675,14.79,0,9,64,5,5,9,10,35.349999999999994,1
11.11.2015 16:40:00,2,0,70,1.53,8388608,972240,11.59,0,8,64,5,5,8,10,31.119999999999997,0
11.11.2015 16:45:00,2,0,69,1.52,8388608,1039349,12.39,0,8,64,5,5,8,10,31.91,0
11.11.2015 16:50:00,2,0,72,1.59,8388608,754136,8.99,0,8,64,5,5,8,10,28.58,0
11.11.2015 16:55:00,2,0,71,1.56,8388608,1039349,12.39,0,8,64,5,5,8,10,31.950000000000003,0
11.11.2015 17:00:00,2,0,69,1.51,8388608,955462,11.39,0,8,64,5,5,8,10,30.9,0
11.11.2015 17:05:00,2,0,72,1.57,8388608,1039349,12.39,0,8,64,5,5,8,10,31.96,0
11.11.2015 17:10:00,2,0,70,1.54,8388608,955462,11.39,0,8,64,5,5,8,10,30.93,0
11.11.2015 17:15:00,2,0,70,1.54,8388608,916036,10.92,0,8,64,6,6,8,12,32.46,0
11.11.2015 17:20:00,2,0,71,1.56,8388608,989017,11.79,0,9,64,5,5,9,10,32.35,0
11.11.2015 17:25:00,2,0,70,1.52,8388608,994050,11.85,0,8,64,5,5,8,10,31.369999999999997,0
11.11.2015 17:30:00,2,0,79,1.72,8388608,1167694,13.92,0,7,64,5,5,7,10,32.64,0
11.11.2015 17:35:00,2,0,72,1.57,8388608,1301912,15.52,0,7,64,5,5,7,10,34.09,1
11.11.2015 17:40:00,2,0,69,1.51,8388608,1089680,12.99,0,7,64,5,5,7,10,31.5,0
11.11.2015 17:45:00,2,0,69,1.52,8388608,1094713,13.05,0,8,64,5,5,8,10,32.57,0
11.11.2015 17:50:00,2,0,71,1.56,8388608,1033476,12.32,0,8,64,5,5,8,10,31.880000000000003,0
11.11.2015 17:55:00,2,0,70,1.54,8388608,949590,11.32,0,7,64,5,5,7,10,29.86,0
11.11.2015 18:00:00,2,0,70,1.52,8388608,843055,10.05,0,8,64,6,6,8,12,31.57,0
11.11.2015 18:05:00,2,0,70,1.55,8388608,905131,10.79,0,8,64,5,5,8,10,30.34,0
11.11.2015 18:10:00,2,0,69,1.51,8388608,999922,11.92,0,7,64,5,5,7,10,30.43,0
11.11.2015 18:15:00,2,0,69,1.52,8388608,921908,10.99,0,8,64,5,5,8,10,30.509999999999998,0
11.11.2015 18:20:00,2,0,70,1.54,8388608,1117363,13.32,0,8,64,5,5,8,10,32.86,1
11.11.2015 18:25:00,2,0,71,1.55,8388608,999922,11.92,0,8,64,5,5,8,10,31.47,0
11.11.2015 18:30:00,2,0,79,1.72,8388608,1117363,13.32,0,7,64,5,5,7,10,32.04,0
11.11.2015 18:35:00,2,0,71,1.56,8388608,1274230,15.19,0,7,64,5,5,7,10,33.75,1
11.11.2015 18:40:00,2,0,69,1.52,8388608,1050254,12.52,0,7,64,5,5,7,10,31.04,0
11.11.2015 18:45:00,2,0,69,1.52,8388608,1005794,11.99,0,8,64,6,6,8,12,33.51,1
11.11.2015 18:50:00,2,0,72,1.58,8388608,999922,11.92,0,8,64,5,5,8,10,31.5,0
11.11.2015 18:55:00,2,0,77,1.69,8388608,910164,10.85,0,9,64,5,5,9,10,31.54,0
11.11.2015 19:00:00,2,0,69,1.52,8388608,955462,11.39,0,8,64,5,5,8,10,30.91,0
11.11.2015 19:05:00,2,0,73,1.6,8388608,1077936,12.85,0,8,64,6,5,8,11,33.45,1
11.11.2015 19:10:00,2,0,71,1.55,8388608,994050,11.85,0,8,64,5,5,8,10,31.4,0
11.11.2015 19:15:00,2,0,71,1.55,8388608,871576,10.39,0,8,64,5,5,8,10,29.94,0
11.11.2015 19:20:00,2,0,72,1.59,8388608,938685,11.19,0,9,64,5,5,9,10,31.78,0
11.11.2015 19:25:00,2,0,71,1.55,8388608,1050254,12.52,0,8,64,5,5,8,10,32.07,0
11.11.2015 19:30:00,2,0,80,1.76,8388608,1173566,13.99,0,7,64,6,6,7,12,34.75,1
11.11.2015 19:35:00,2,0,72,1.57,8388608,1312817,15.65,0,7,64,5,5,7,10,34.22,1
11.11.2015 19:40:00,2,0,71,1.56,8388608,1033476,12.32,0,7,64,5,5,7,10,30.880000000000003,0
11.11.2015 19:45:00,2,0,70,1.53,8388608,983145,11.72,0,7,64,5,5,7,10,30.25,0
11.11.2015 19:50:00,2,0,72,1.57,8388608,960496,11.45,0,8,64,5,5,8,10,31.02,0
11.11.2015 19:55:00,2,0,71,1.55,8388608,1161822,13.85,0,8,64,5,5,8,10,33.4,1
11.11.2015 20:00:00,2,0,70,1.53,8388608,983145,11.72,0,8,64,5,5,8,10,31.25,0
11.11.2015 20:05:00,2,0,73,1.61,8388608,983145,11.72,0,9,64,5,5,9,10,32.33,0
11.11.2015 20:10:00,2,0,71,1.55,8388608,1077936,12.85,0,8,64,5,5,8,10,32.4,0
11.11.2015 20:15:00,2,0,71,1.56,8388608,955462,11.39,0,9,64,6,6,9,12,33.95,1
11.11.2015 20:20:00,2,0,72,1.58,8388608,905131,10.79,0,8,64,5,5,8,10,30.369999999999997,0
11.11.2015 20:25:00,2,0,71,1.56,8388608,966368,11.52,0,8,64,5,5,8,10,31.08,0
11.11.2015 20:30:00,2,0,79,1.72,8388608,1234803,14.72,0,7,64,5,5,7,10,33.44,1
11.11.2015 20:35:00,2,0,71,1.56,8388608,1379926,16.45,0,7,64,5,5,7,10,35.01,1
11.11.2015 20:40:00,2,0,70,1.54,8388608,955462,11.39,0,7,64,5,5,7,10,29.93,0
11.11.2015 20:45:00,2,0,69,1.5,8388608,899259,10.72,0,8,64,5,5,8,10,30.22,0
11.11.2015 20:50:00,2,0,72,1.58,8388608,989017,11.79,0,8,64,5,5,8,10,31.369999999999997,0
11.11.2015 20:55:00,2,0,71,1.55,8388608,983145,11.72,0,8,64,5,5,8,10,31.270000000000003,0
11.11.2015 21:00:00,2,0,71,1.55,8388608,999922,11.92,0,8,64,6,6,8,12,33.47,1
11.11.2015 21:05:00,2,0,73,1.6,8388608,1077936,12.85,0,9,64,5,5,9,10,33.45,1
11.11.2015 21:10:00,2,0,71,1.55,8388608,972240,11.59,0,8,64,5,5,8,10,31.14,0
11.11.2015 21:15:00,2,0,69,1.52,8388608,1083808,12.92,0,8,64,5,5,8,10,32.44,0
11.11.2015 21:20:00,2,0,73,1.59,8388608,1016699,12.12,0,8,64,5,5,8,10,31.71,0
11.11.2015 21:25:00,2,0,70,1.54,8388608,999922,11.92,0,8,64,5,5,8,10,31.46,0
11.11.2015 21:30:00,2,0,80,1.75,8388608,1173566,13.99,0,7,64,5,5,7,10,32.74,0
11.11.2015 21:35:00,2,0,73,1.59,8388608,1190343,14.19,0,8,64,5,5,8,10,33.78,1
11.11.2015 21:40:00,2,0,71,1.56,8388608,1039349,12.39,0,7,64,5,5,7,10,30.950000000000003,0
11.11.2015 21:45:00,2,0,70,1.54,8388608,977273,11.65,0,8,64,6,6,8,12,33.19,1
11.11.2015 21:50:00,2,0,73,1.59,8388608,983145,11.72,0,8,64,5,5,8,10,31.310000000000002,0
11.11.2015 21:55:00,2,0,71,1.57,8388608,983145,11.72,0,8,64,5,5,8,10,31.29,0
11.11.2015 22:00:00,2,0,69,1.51,8388608,1005794,11.99,0,8,64,5,5,8,10,31.5,0
11.11.2015 22:05:00,2,0,72,1.57,8388608,1016699,12.12,0,8,64,5,5,8,10,31.689999999999998,0
11.11.2015 22:10:00,2,0,71,1.55,8388608,989017,11.79,0,8,64,5,5,8,10,31.34,0
11.11.2015 22:15:00,2,0,69,1.52,8388608,1150917,13.72,0,9,64,5,5,9,10,34.24,1
11.11.2015 22:20:00,2,0,69,1.52,8388608,1117363,13.32,0,8,64,5,5,8,10,32.84,1
11.11.2015 22:25:00,2,0,70,1.53,8388608,899259,10.72,0,8,64,5,5,8,10,30.25,0
11.11.2015 22:30:00,2,0,84,1.83,8388608,1134140,13.52,0,8,64,6,6,8,12,35.35,1
11.11.2015 22:35:00,2,0,72,1.58,8388608,1285135,15.32,0,8,64,5,5,8,10,34.9,1
11.11.2015 22:40:00,2,0,70,1.54,8388608,977273,11.65,0,8,64,5,5,8,10,31.19,0
11.11.2015 22:45:00,2,0,69,1.51,8388608,1022571,12.19,0,8,64,5,5,8,10,31.7,0
11.11.2015 22:50:00,2,0,72,1.57,8388608,1005794,11.99,0,8,64,6,5,8,11,32.56,0
11.11.2015 22:55:00,2,0,72,1.59,8388608,843055,10.05,0,8,64,5,5,8,10,29.64,0
11.11.2015 23:00:00,2,0,69,1.52,8388608,1083808,12.92,0,7,64,5,5,7,10,31.439999999999998,0
11.11.2015 23:05:00,2,0,72,1.57,8388608,977273,11.65,0,9,64,5,5,9,10,32.22,0
11.11.2015 23:10:00,2,0,70,1.54,8388608,1178599,14.05,0,8,64,5,5,8,10,33.59,1
11.11.2015 23:15:00,2,0,71,1.55,8388608,882482,10.52,0,8,64,6,6,8,12,32.07,0
11.11.2015 23:20:00,2,0,70,1.54,8388608,1044382,12.45,0,8,64,5,5,8,10,31.99,0
11.11.2015 23:25:00,2,0,72,1.57,8388608,905131,10.79,0,8,64,5,5,8,10,30.36,0
11.11.2015 23:30:00,2,0,80,1.74,8388608,1016699,12.12,0,8,64,5,5,8,10,31.86,0
11.11.2015 23:35:00,2,0,71,1.56,8388608,1324561,15.79,0,9,64,5,5,9,10,36.349999999999994,1
11.11.2015 23:40:00,2,0,70,1.55,8388608,921908,10.99,0,8,64,5,5,8,10,30.54,0
11.11.2015 23:45:00,2,0,69,1.52,8388608,999922,11.92,0,8,64,5,5,8,10,31.439999999999998,0
11.11.2015 23:50:00,2,0,72,1.57,8388608,871576,10.39,0,7,64,5,5,7,10,28.96,0
11.11.2015 23:55:00,2,0,72,1.58,8388608,905131,10.79,0,8,64,5,5,8,10,30.369999999999997,0
12.11.2015 00:00:00,2,0,70,1.54,8388608,832150,9.92,0,6,64,6,6,6,12,29.46,0
12.11.2015 00:05:00,2,0,72,1.57,8388608,1027604,12.25,0,8,64,5,5,8,10,31.82,0
12.11.2015 00:10:00,2,0,72,1.57,8388608,966368,11.52,0,7,64,5,5,7,10,30.09,0
12.11.2015 00:15:00,2,0,70,1.53,8388608,1128268,13.45,0,8,64,5,5,8,10,32.98,1
12.11.2015 00:20:00,2,0,71,1.55,8388608,882482,10.52,0,7,64,6,5,7,11,30.07,0
12.11.2015 00:25:00,2,0,71,1.56,8388608,737359,8.79,0,7,64,5,5,7,10,27.35,0
12.11.2015 00:30:00,2,0,80,1.74,8388608,1207121,14.39,0,7,64,5,5,7,10,33.129999999999995,1
12.11.2015 00:35:00,2,0,70,1.53,8388608,1140012,13.59,0,10,64,5,5,10,10,35.12,1
12.11.2015 00:40:00,2,0,69,1.52,8388608,876610,10.45,0,8,64,5,5,8,10,29.97,0
12.11.2015 00:45:00,2,0,70,1.53,8388608,1111491,13.25,0,8,64,6,6,8,12,34.78,1
12.11.2015 00:50:00,2,0,71,1.57,8388608,989017,11.79,0,8,64,5,5,8,10,31.36,0
12.11.2015 00:55:00,2,0,72,1.58,8388608,1067031,12.72,0,8,64,5,5,8,10,32.3,0
12.11.2015 01:00:00,2,0,69,1.51,8388608,1044382,12.45,0,6,64,5,5,6,10,29.96,0
12.11.2015 01:05:00,2,0,73,1.6,8388608,955462,11.39,0,8,64,5,5,8,10,30.990000000000002,0
12.11.2015 01:10:00,2,0,69,1.51,8388608,1140012,13.59,0,7,64,5,5,7,10,32.1,0
12.11.2015 01:15:00,2,0,125,2.73,8388608,2314417,27.59,0,108,64,17,723,108,740,878.3199999999999,1
12.11.2015 01:20:00,2,0,71,1.56,8388608,1475556,17.59,0,7,64,6,5,7,11,37.15,1
12.11.2015 01:25:00,2,0,71,1.56,8388608,1123235,13.39,0,7,64,5,5,7,10,31.950000000000003,0
12.11.2015 01:30:00,2,0,80,1.75,8388608,1161822,13.85,0,7,64,6,6,7,12,34.6,1
12.11.2015 01:35:00,2,0,71,1.56,8388608,1358116,16.19,0,8,64,5,5,8,10,35.75,1
12.11.2015 01:40:00,2,0,70,1.53,8388608,1039349,12.39,0,7,64,5,5,7,10,30.92,0
12.11.2015 01:45:00,2,0,69,1.52,8388608,838022,9.99,0,8,64,5,5,8,10,29.509999999999998,0
12.11.2015 01:50:00,2,0,71,1.56,8388608,1056126,12.59,0,8,64,5,5,8,10,32.15,0
12.11.2015 01:55:00,2,0,71,1.55,8388608,955462,11.39,0,8,64,5,5,8,10,30.94,0
12.11.2015 02:00:00,2,0,69,1.5,8388608,1056126,12.59,0,8,64,5,5,8,10,32.09,0
12.11.2015 02:05:00,2,0,71,1.56,8388608,888354,10.59,0,8,64,5,5,8,10,30.15,0
12.11.2015 02:10:00,2,0,68,1.49,8388608,838022,9.99,0,7,64,5,5,7,10,28.48,0
12.11.2015 02:15:00,2,0,70,1.54,8388608,854799,10.19,0,8,64,6,6,8,12,31.73,0
12.11.2015 02:20:00,2,0,70,1.54,8388608,905131,10.79,0,8,64,5,5,8,10,30.33,0
12.11.2015 02:25:00,2,0,71,1.55,8388608,921908,10.99,0,8,64,5,5,8,10,30.54,0
12.11.2015 02:30:00,2,0,79,1.73,8388608,1207121,14.39,0,8,64,5,5,8,10,34.120000000000005,1
12.11.2015 02:35:00,2,0,71,1.56,8388608,1475556,17.59,0,9,64,6,5,9,11,39.15,1
12.11.2015 02:40:00,2,0,70,1.54,8388608,1123235,13.39,0,8,64,5,5,8,10,32.93,1
12.11.2015 02:45:00,2,0,69,1.51,8388608,1039349,12.39,0,8,64,5,5,8,10,31.9,0
12.11.2015 02:50:00,2,0,70,1.54,8388608,871576,10.39,0,8,64,5,5,8,10,29.93,0
12.11.2015 02:55:00,2,0,72,1.57,8388608,1106457,13.19,0,8,64,5,5,8,10,32.76,0
12.11.2015 03:00:00,2,0,69,1.51,8388608,1022571,12.19,0,8,64,6,6,8,12,33.7,1
12.11.2015 03:05:00,2,0,71,1.56,8388608,1056126,12.59,0,8,64,5,5,8,10,32.15,0
12.11.2015 03:10:00,2,0,69,1.51,8388608,1123235,13.39,0,8,64,5,5,8,10,32.9,1
12.11.2015 03:15:00,2,0,69,1.51,8388608,1106457,13.19,0,8,64,5,5,8,10,32.7,0
12.11.2015 03:20:00,2,0,70,1.54,8388608,1123235,13.39,0,9,64,5,5,9,10,33.93,1
12.11.2015 03:25:00,2,0,71,1.56,8388608,1072903,12.79,0,8,64,5,5,8,10,32.35,0
12.11.2015 03:30:00,2,0,79,1.72,8388608,1240675,14.79,0,8,64,5,5,8,10,34.51,1
12.11.2015 03:35:00,2,0,72,1.58,8388608,1072903,12.79,0,9,64,5,5,9,10,33.37,1
12.11.2015 03:40:00,2,0,70,1.52,8388608,989017,11.79,0,8,64,5,5,8,10,31.31,0
12.11.2015 03:45:00,2,0,73,1.6,8388608,1173566,13.99,0,37,64,6,6,37,12,64.59,1
12.11.2015 03:50:00,2,0,71,1.56,8388608,1190343,14.19,0,8,64,5,5,8,10,33.75,1
12.11.2015 03:55:00,2,0,70,1.54,8388608,1089680,12.99,0,9,64,5,5,9,10,33.53,1
12.11.2015 04:00:00,2,0,68,1.49,8388608,938685,11.19,0,8,64,5,5,8,10,30.68,0
12.11.2015 04:05:00,2,0,70,1.54,8388608,1039349,12.39,0,8,64,5,5,8,10,31.93,0
12.11.2015 04:10:00,2,0,68,1.5,8388608,1140012,13.59,0,8,64,5,5,8,10,33.09,1
12.11.2015 04:15:00,2,0,68,1.48,8388608,1039349,12.39,0,8,64,5,5,8,10,31.87,0
12.11.2015 04:20:00,2,0,70,1.53,8388608,989017,11.79,0,8,64,5,5,8,10,31.32,0
12.11.2015 04:25:00,2,0,71,1.55,8388608,972240,11.59,0,8,64,5,5,8,10,31.14,0
12.11.2015 04:30:00,2,0,79,1.73,8388608,1140012,13.59,0,8,64,6,6,8,12,35.32,1
12.11.2015 04:35:00,2,0,71,1.57,8388608,1291007,15.39,0,8,64,5,5,8,10,34.96,1
12.11.2015 04:40:00,2,0,70,1.53,8388608,955462,11.39,0,8,64,5,5,8,10,30.92,0
12.11.2015 04:45:00,2,0,67,1.47,8388608,871576,10.39,0,8,64,5,5,8,10,29.86,0
12.11.2015 04:50:00,2,0,70,1.54,8388608,972240,11.59,0,8,64,5,5,8,10,31.13,0
12.11.2015 04:55:00,2,0,70,1.54,8388608,910164,10.85,0,8,64,5,5,8,10,30.39,0
12.11.2015 05:00:00,2,0,70,1.52,8388608,1039349,12.39,0,8,64,5,5,8,10,31.91,0
12.11.2015 05:05:00,2,0,72,1.57,8388608,905131,10.79,0,9,64,5,5,9,10,31.36,0
12.11.2015 05:10:00,2,0,69,1.53,8388608,910164,10.85,0,8,64,5,5,8,10,30.38,0
12.11.2015 05:15:00,2,0,71,1.56,8388608,876610,10.45,0,8,64,6,6,8,12,32.01,0
12.11.2015 05:20:00,2,0,71,1.56,8388608,1033476,12.32,0,8,64,5,5,8,10,31.880000000000003,0
12.11.2015 05:25:00,2,0,70,1.54,8388608,1077936,12.85,0,7,64,5,5,7,10,31.39,0
12.11.2015 05:30:00,2,0,79,1.74,8388608,1123235,13.39,0,7,64,5,5,7,10,32.13,0
12.11.2015 05:35:00,2,0,70,1.54,8388608,1363149,16.25,0,8,64,5,5,8,10,35.79,1
12.11.2015 05:40:00,2,0,71,1.55,8388608,1016699,12.12,0,8,64,5,5,8,10,31.67,0
12.11.2015 05:45:00,2,0,69,1.5,8388608,916036,10.92,0,8,64,5,5,8,10,30.42,0
12.11.2015 05:50:00,2,0,71,1.56,8388608,1285135,15.32,0,8,64,5,5,8,10,34.879999999999995,1
12.11.2015 05:55:00,2,0,69,1.51,8388608,1128268,13.45,0,8,64,5,5,8,10,32.96,1
12.11.2015 06:00:00,2,0,69,1.52,8388608,983145,11.72,0,8,64,6,6,8,12,33.24,1
12.11.2015 06:05:00,2,0,71,1.55,8388608,1033476,12.32,0,9,64,5,5,9,10,32.870000000000005,1
12.11.2015 06:10:00,2,0,70,1.54,8388608,1033476,12.32,0,8,64,5,5,8,10,31.86,0
12.11.2015 06:15:00,2,0,69,1.5,8388608,1207121,14.39,0,8,64,5,5,8,10,33.89,1
12.11.2015 06:20:00,2,0,70,1.53,8388608,1111491,13.25,0,8,64,5,5,8,10,32.78,0
12.11.2015 06:25:00,2,0,69,1.53,8388608,966368,11.52,0,8,64,5,5,8,10,31.049999999999997,0
12.11.2015 06:30:00,2,0,79,1.72,8388608,1050254,12.52,0,7,64,5,5,7,10,31.240000000000002,0
12.11.2015 06:35:00,2,0,72,1.58,8388608,1245708,14.85,0,8,64,5,5,8,10,34.43,1
12.11.2015 06:40:00,2,0,71,1.55,8388608,983145,11.72,0,7,64,5,5,7,10,30.270000000000003,0
12.11.2015 06:45:00,2,0,70,1.54,8388608,943718,11.25,0,8,64,6,6,8,12,32.79,1
12.11.2015 06:50:00,2,0,71,1.55,8388608,926941,11.05,0,8,64,5,5,8,10,30.6,0
12.11.2015 06:55:00,2,0,69,1.52,8388608,966368,11.52,0,7,64,5,5,7,10,30.04,0
12.11.2015 07:00:00,2,0,68,1.5,8388608,1123235,13.39,0,6,64,5,5,6,10,30.89,0
12.11.2015 07:05:00,2,0,71,1.55,8388608,926941,11.05,0,7,64,5,5,7,10,29.6,0
12.11.2015 07:10:00,2,0,69,1.51,8388608,865704,10.32,0,7,64,5,5,7,10,28.83,0
12.11.2015 07:15:00,2,0,69,1.51,8388608,1061159,12.65,0,7,64,5,5,7,10,31.16,0
12.11.2015 07:20:00,2,0,70,1.55,8388608,1100585,13.12,0,7,64,5,5,7,10,31.67,0
12.11.2015 07:25:00,2,0,70,1.53,8388608,932813,11.12,0,6,64,5,5,6,10,28.65,0
12.11.2015 07:30:00,2,0,79,1.74,8388608,1094713,13.05,0,7,64,6,6,7,12,33.79,1
12.11.2015 07:35:00,2,0,72,1.58,8388608,1318689,15.72,0,8,64,6,5,8,11,36.3,1
12.11.2015 07:40:00,2,0,71,1.56,8388608,943718,11.25,0,8,64,5,5,8,10,30.810000000000002,0
12.11.2015 07:45:00,2,0,69,1.51,8388608,966368,11.52,0,8,64,5,5,8,10,31.03,0
12.11.2015 07:50:00,2,0,71,1.56,8388608,775946,9.25,0,8,64,6,5,8,11,29.810000000000002,0
12.11.2015 07:55:00,2,0,69,1.51,8388608,983145,11.72,0,8,64,5,5,8,10,31.23,0
12.11.2015 08:00:00,2,0,67,1.46,8388608,1072903,12.79,0,8,64,5,5,8,10,32.25,0
12.11.2015 08:05:00,2,0,71,1.56,8388608,888354,10.59,0,9,64,5,5,9,10,31.15,0
12.11.2015 08:10:00,2,0,68,1.5,8388608,949590,11.32,0,6,64,5,5,6,10,28.82,0
12.11.2015 08:15:00,2,0,69,1.52,8388608,859832,10.25,0,8,64,6,6,8,12,31.77,0
12.11.2015 08:20:00,2,0,71,1.55,8388608,1117363,13.32,0,8,64,6,5,8,11,33.870000000000005,1
12.11.2015 08:25:00,2,0,71,1.56,8388608,1056126,12.59,0,8,64,5,5,8,10,32.15,0
12.11.2015 08:30:00,2,0,77,1.69,8388608,1123235,13.39,0,7,64,5,5,7,10,32.08,0
12.11.2015 08:35:00,2,0,72,1.58,8388608,1318689,15.72,0,8,64,5,5,8,10,35.3,1
12.11.2015 08:40:00,2,0,71,1.56,8388608,1223898,14.59,0,8,64,5,5,8,10,34.15,1
12.11.2015 08:45:00,2,0,70,1.53,8388608,1167694,13.92,0,7,64,5,5,7,10,32.45,0
12.11.2015 08:50:00,2,0,71,1.57,8388608,1201249,14.32,0,8,64,5,5,8,10,33.89,1
12.11.2015 08:55:00,2,0,70,1.53,8388608,1010827,12.05,0,8,64,5,5,8,10,31.58,0
12.11.2015 09:00:00,2,0,70,1.54,8388608,1010827,12.05,0,8,64,6,6,8,12,33.59,1
12.11.2015 09:05:00,2,0,72,1.57,8388608,871576,10.39,0,8,64,5,5,8,10,29.96,0
12.11.2015 09:10:00,2,0,69,1.51,8388608,1212154,14.45,0,8,64,5,5,8,10,33.96,1
12.11.2015 09:15:00,2,0,67,1.48,8388608,865704,10.32,0,8,64,5,5,8,10,29.8,0
12.11.2015 09:20:00,2,0,70,1.54,8388608,1033476,12.32,0,8,64,5,5,8,10,31.86,0
12.11.2015 09:25:00,2,0,71,1.56,8388608,943718,11.25,0,9,64,5,5,9,10,31.810000000000002,0
12.11.2015 09:30:00,2,0,79,1.73,8388608,1050254,12.52,0,8,64,5,5,8,10,32.25,0
12.11.2015 09:35:00,2,0,71,1.57,8388608,1329594,15.85,0,7,64,5,5,7,10,34.42,1
12.11.2015 09:40:00,2,0,70,1.53,8388608,1022571,12.19,0,7,64,5,5,7,10,30.72,0
12.11.2015 09:45:00,2,0,71,1.55,8388608,1123235,13.39,0,7,64,6,6,7,12,33.94,1
12.11.2015 09:50:00,2,0,71,1.57,8388608,826278,9.85,0,8,64,5,5,8,10,29.42,0
12.11.2015 09:55:00,2,0,72,1.57,8388608,938685,11.19,0,8,64,5,5,8,10,30.759999999999998,0
12.11.2015 10:00:00,2,0,69,1.52,8388608,1094713,13.05,0,8,64,5,5,8,10,32.57,0
12.11.2015 10:05:00,2,0,71,1.56,8388608,1212154,14.45,0,8,64,5,5,8,10,34.01,1
12.11.2015 10:10:00,2,0,70,1.53,8388608,943718,11.25,0,8,64,5,5,8,10,30.78,0
12.11.2015 10:15:00,2,0,70,1.53,8388608,910164,10.85,0,8,64,5,5,8,10,30.38,0
12.11.2015 10:20:00,2,0,71,1.56,8388608,949590,11.32,0,9,64,5,5,9,10,31.880000000000003,0
12.11.2015 10:25:00,2,0,71,1.55,8388608,983145,11.72,0,8,64,5,5,8,10,31.270000000000003,0
12.11.2015 10:30:00,2,0,81,1.77,8388608,1274230,15.19,0,8,64,6,6,8,12,36.96,1
12.11.2015 10:35:00,2,0,72,1.58,8388608,1436130,17.12,0,7,64,5,5,7,10,35.7,1
12.11.2015 10:40:00,2,0,70,1.53,8388608,1033476,12.32,0,7,64,5,5,7,10,30.85,0
12.11.2015 10:45:00,2,0,69,1.51,8388608,955462,11.39,0,7,64,5,5,7,10,29.9,0
12.11.2015 10:50:00,2,0,72,1.57,8388608,983145,11.72,0,8,64,5,5,8,10,31.29,0
