tx_id,timestamp,sender,receiver,amount,fee,data
13ee1736-1402-437c-8d60-931889e7648d,2025-04-15T03:37:59,0x34aa833c,0xa0d44f65,59.86,1.06,{"memo":"Marketplace sale"}
a2d957b6-0aa1-4881-875d-0854fef78ffb,2025-04-15T03:40:21,0x119bd1fa,0xfa90cdc3,69.21,2.2,{"memo":"Marketplace sale"}
27ac82fa-2090-4428-805c-3243d7ee7629,2025-04-15T03:41:26,0x7b345b08,0xa86ab246,41.67,2.04,{"memo":"Gift"}
37271071-a71b-4d9e-a53f-0c5416d5478e,2025-04-15T03:45:33,0xc94eae8b,0x936a97c6,95.28,1.39,{"memo":"Monthly subscription"}
50c1b2c0-052d-4188-801e-657f22130ec1,2025-04-15T03:50:16,0xb99d11a4,0x4d680307,32.69,1.35,{"memo":"Gift"}
c46e5fb4-e9a4-4a1d-bdf1-69c8b699b45e,2025-04-15T03:53:54,0xf82af511,0x6e180cf4,1.9,0.02,{"memo":"Monthly subscription"}
a087cf0b-bcff-4238-ac78-bc4d0a9b894b,2025-04-15T03:54:30,0x7c5a9b38,0x849da60a,31.57,0.22,{"memo":"Product purchase"}
e7861781-b7c2-4ab7-8a65-d47330becfff,2025-04-15T04:00:33,0x4a7f3bf4,0xabee3ded,69.79,1.17,{"memo":"Microtransaction fee"}
2a11850c-07ea-4b76-9c5d-3b005fce1694,2025-04-15T04:01:36,0x65ac7acd,0x67c958d9,29.49,0.41,{"memo":"Investment"}
91d86dab-f813-4ebc-aeaa-438527934a2f,2025-04-15T04:06:23,0xc97df0d2,0x340e8180,38.45,1.11,{"memo":"Rental payment"}
f1cb7ca3-f105-41a4-8c26-1de828c6b66d,2025-04-15T04:05:46,0x87d631a6,0x4756970d,5.43,0.13,{"memo":"Gift"}
1d74405f-5a26-4290-a354-728e9693a6c6,2025-04-15T04:11:41,0x58bc9e87,0x51553c25,19.18,0.3,{"memo":"Investment"}
35ab6b68-e4e1-4754-ad24-b7e46ce89f21,2025-04-15T04:14:24,0xbfe8a51d,0x5e0a15c8,25.31,0.27,{"memo":"Product purchase"}
bb6b6434-d148-4d5b-99ce-a89b70a6d897,2025-04-15T04:15:34,0xc591bb37,0x54aad299,87.62,4.16,{"memo":"Loan repayment"}
c6bb825e-beec-4d02-9826-d7854c559c26,2025-04-15T04:18:00,0x5917c84d,0x9bed1fd9,8.31,0.41,{"memo":"Refund"}
c69fe2ad-36c8-40c0-b2e3-9c69e94351a1,2025-04-15T04:17:53,0x37531af3,0x06bc8c6a,59.85,2.18,{"memo":"Product purchase"}
5b78941b-cfc2-4927-b178-033d112d6b57,2025-04-15T04:21:46,0xa94858cb,0x6ffcf1e6,30.6,0.31,{"memo":"Refund"}
60f09f7f-6ef7-4b67-b223-105f0ed52c13,2025-04-15T04:26:59,0x6ae6c362,0x4f386dee,63.38,0.66,{"memo":"Salary payment"}
9c680da5-0dd8-43cc-86ba-6d2b705cdc6d,2025-04-15T04:29:13,0x59ca95bd,0x84bbcc10,38.98,1.27,{"memo":"Consulting fee"}
2848a7df-ac98-4b29-95e1-7eddf2a91fd4,2025-04-15T04:36:37,0x852fc9d5,0xb93edd51,4.49,0.09,{"memo":"Crowdfunding"}
8ea7d412-5e61-468b-b132-55f84b39a1ff,2025-04-15T04:39:10,0x71f5d06c,0x60b6184c,91.55,2.2,{"memo":"Utility bill"}
25e3f2df-1ae5-477c-8507-0ce943cf9b6b,2025-04-15T04:38:41,0x8ce27b78,0xff5125d1,84.14,3.95,{"memo":"Gaming transaction"}
cdf5b585-e355-4a77-aa48-ab60d5598361,2025-04-15T04:44:20,0x20591fe7,0xd48c1161,82.71,3.24,{"memo":"Rental payment"}
6e9902a8-98b9-45ae-bb30-b4a401e37212,2025-04-15T04:46:49,0xd6a22702,0x7a6d25a9,84.53,1.04,{"memo":"Salary payment"}
6b17d131-8819-42da-a09f-7436495f7312,2025-04-15T04:47:44,0x0867df94,0x65bbd6ff,60.15,0.72,{"memo":"Microtransaction fee"}
46c812a5-0840-40ec-a9a5-aaff23694878,2025-04-15T04:49:53,0xa99ef18f,0xf5f70618,74.47,2.12,{"memo":"Product purchase"}
6545b131-589d-4c04-ba85-e4b94d3cbc5e,2025-04-15T04:53:57,0xfbf08721,0xa38b3812,56.43,1.57,{"memo":"Loan repayment"}
edde50e1-f02e-4fb7-b889-eb5fe6a4cd68,2025-04-15T04:56:05,0x0c9cb609,0xe1cebc57,80.72,3.7,{"memo":"Donation"}
bd76dc05-c217-4388-9250-271ab4742037,2025-04-15T05:00:15,0x7e13b84e,0x979a9441,30.2,1.0,{"memo":"Microtransaction fee"}
b7730381-e10b-4acb-8b24-42c710adb251,2025-04-15T05:00:40,0xee4283ee,0x3682c43b,86.25,4.27,{"memo":"Crowdfunding"}
c4f9e839-0283-444a-b0e8-ebcfc60b49dc,2025-04-15T05:03:08,0xce445189,0xea057824,27.71,0.34,{"memo":"Dividend distribution"}
c7555967-1bda-452b-b852-a7e607fcce5e,2025-04-15T05:07:37,0x5f7ae02e,0xd30e7458,52.02,1.82,{"memo":"Dividend distribution"}
e59b3fa3-0210-4c0c-afa3-0722063ab098,2025-04-15T05:09:44,0x6895ade5,0xe7270f3a,20.26,0.85,{"memo":"Microtransaction fee"}
f548c36d-819f-4064-a502-22a507424871,2025-04-15T05:09:39,0xb392ca67,0x75e6a39b,48.54,2.21,{"memo":"Product purchase"}
fad0d6d8-8218-40c0-89f4-1f517da47dcb,2025-04-15T05:16:36,0x32e9b158,0x86695550,12.97,0.19,{"memo":"Crowdfunding"}
d461b976-a003-4012-9827-ada54008c2bb,2025-04-15T05:15:56,0xc21fd8b6,0x81ef8ac6,11.43,0.52,{"memo":"Utility bill"}
96f95b6a-8971-4f51-b4a9-cbb1293c840e,2025-04-15T05:22:31,0x7aee8227,0xc8d28313,47.94,2.35,{"memo":"Product purchase"}
6b8873e7-0cca-4a44-9fc9-8190fe8e5821,2025-04-15T05:21:14,0x7c4d6b1f,0xd32bc216,11.03,0.07,{"memo":"Contract payment"}
aa6ec03f-7dbe-43ea-b68e-e0d6156e847d,2025-04-15T05:21:39,0xe566ed6e,0x29f62aba,31.77,0.51,{"memo":"Investment"}
5d0ffa01-b246-439a-ad58-3d0f54f38e2e,2025-04-15T05:26:56,0x798add1e,0xc58942f0,19.32,0.95,{"memo":"Rental payment"}
b4914950-2c2c-42a1-9ef9-491451148aeb,2025-04-15T05:27:29,0xa819d336,0xf4df20c5,58.19,1.58,{"memo":"Gaming transaction"}
409c88f8-05e4-4819-94be-d1d0eefe84a1,2025-04-15T05:28:05,0xb0034744,0x902a773d,12.56,0.24,{"memo":"Consulting fee"}
acead47e-a2e5-4814-8dae-cc23bbf150df,2025-04-15T05:32:57,0x6bc84940,0xbaf676a4,88.71,2.43,{"memo":"Contract payment"}
d4a50645-f008-40f2-8be1-1ccc86734418,2025-04-15T05:34:41,0xd6e3dcce,0x7032e9a6,77.35,0.42,{"memo":"Dividend distribution"}
93709ca6-ef12-48fa-b4df-b0737dea436c,2025-04-15T05:39:27,0xf8944b59,0xf404592d,66.93,2.03,{"memo":"Marketplace sale"}
3424b42f-005f-4f5d-82ee-ad766eeb0c1d,2025-04-15T05:37:49,0x7ea0dfaf,0x97bdc5a8,16.54,0.23,{"memo":"Dividend distribution"}
f7073b30-cb42-49a2-b0b0-98a2a974ea17,2025-04-15T05:41:56,0x03852044,0xa9997d0b,34.32,0.95,{"memo":"Donation"}
0d83a9c7-7793-41f3-aa37-aa1059141229,2025-04-15T05:43:42,0xcaed090e,0xa502f2d0,78.5,2.07,{"memo":"Microtransaction fee"}
d9168c3d-c8e3-432d-ae42-210318ea0f42,2025-04-15T05:49:20,0x22facb72,0x91c86169,6.73,0.33,{"memo":"Crowdfunding"}
d7ec54df-a5c2-4393-bb8b-74ef6a4c89de,2025-04-15T05:54:46,0x27e27228,0xafc1103c,34.37,0.84,{"memo":"Gaming transaction"}
8ae5234b-2826-4961-9581-944946614b8a,2025-04-15T05:57:17,0xe88cc7a0,0x02b6fc3d,38.26,0.36,{"memo":"Dividend distribution"}
c2a8b6ea-d95e-45c2-94b4-07a34b7b1e08,2025-04-15T05:58:12,0xe235ffc3,0x96529715,83.76,2.43,{"memo":"Donation"}
8baf93c0-453e-4258-a7b9-05fb6c4a16ae,2025-04-15T06:01:12,0xe0ce0d59,0xf4bf89d2,86.27,1.82,{"memo":"Contract payment"}
723cc5cc-923d-47b4-906b-e72228f87f95,2025-04-15T06:02:08,0xc71fc881,0xfaa35802,65.95,0.63,{"memo":"Monthly subscription"}
2b7f7f58-596b-4d82-a362-9699bd3bd090,2025-04-15T06:05:17,0x87e8636a,0xa8160fd1,55.3,1.28,{"memo":"Loan repayment"}
0baca7d6-4e04-4229-9df5-4a00f9334ac3,2025-04-15T06:07:41,0xd15d6545,0x50429534,56.26,0.71,{"memo":"Monthly subscription"}
ffcf71b3-062a-4ca1-a867-76af31caf682,2025-04-15T06:09:18,0xb640744e,0x1661e840,23.54,0.52,{"memo":"Gift"}
edbc0350-1c07-4493-9c55-1461263d9729,2025-04-15T06:15:01,0xd76e3842,0xf9bde0f0,82.98,3.12,{"memo":"Contract payment"}
d64e7644-c855-4ead-9328-7f884e2efa55,2025-04-15T06:13:10,0xe9e15582,0x01981fd7,71.47,2.67,{"memo":"Investment"}
bd4d392e-428e-4457-8635-024c82bedc6e,2025-04-15T06:18:51,0x281da9ce,0xd0669848,37.69,1.05,{"memo":"Donation"}
dc947a25-1414-4867-bf09-55ab98f49921,2025-04-15T06:16:50,0x7a6e23ef,0x74b75c5a,58.07,2.15,{"memo":"Product purchase"}
64016a4a-8c92-4061-8412-6a5e344175c6,2025-04-15T06:25:40,0xe6ab6fc9,0x2a0bcb2d,98.09,2.8,{"memo":"Microtransaction fee"}
141f26b6-6782-4829-8629-5829696bf895,2025-04-15T06:28:09,0xb3bc0660,0xa27f3153,6.17,0.06,{"memo":"Rental payment"}
04dcdfaa-3dbd-4727-9cc6-5427af8d7488,2025-04-15T06:28:11,0xdaf2f50c,0xb9736350,86.87,1.91,{"memo":"Loan repayment"}
81c465c1-72c4-4c2f-8364-7079d1d0985d,2025-04-15T06:35:19,0x90275575,0x3554d56e,84.07,3.21,{"memo":"Microtransaction fee"}
586f657a-e882-46fd-9cc3-ffe4d996cd3f,2025-04-15T06:36:39,0xb57619ab,0xc4f00b6d,12.68,0.23,{"memo":"Salary payment"}
29f3ad6c-8ad3-439d-8d7b-63ab08f3ed5b,2025-04-15T06:38:16,0x4d2fed90,0xe82fcbb9,57.78,0.69,{"memo":"Contract payment"}
4598f4ba-23c1-4687-a891-a17d03dc6f49,2025-04-15T06:41:48,0x41ca561c,0xe72b7a56,74.37,2.28,{"memo":"Contract payment"}
b0fd7170-e4a2-4e77-a304-45ebc0a4402e,2025-04-15T06:43:10,0x45e512df,0x63b4fdcb,41.79,0.78,{"memo":"Microtransaction fee"}
8cba64d3-2487-4e40-8039-451c3f3a9259,2025-04-15T06:45:20,0x003264d9,0xc587a431,48.7,0.71,{"memo":"Gaming transaction"}
bb5a04ed-ad70-419b-a257-676658c79c32,2025-04-15T06:45:08,0xd5ef8577,0xe0a5c1e6,74.25,1.22,{"memo":"Contract payment"}
8e432df3-99ac-43f6-8708-941ddd58d2ee,2025-04-15T06:51:57,0x24a39f0b,0xc03068fb,68.24,0.52,{"memo":"Salary payment"}
fd4a8a99-a737-47dc-8ddd-8b43802358e9,2025-04-15T06:56:44,0xe8f1465a,0x2e6d6b7d,77.54,1.43,{"memo":"Marketplace sale"}
4319dd53-2954-4eae-97e5-2411c0b10956,2025-04-15T06:58:38,0xa0985f68,0x34449e03,69.07,2.22,{"memo":"Refund"}
dd2d7390-1356-4c36-ae32-f810aa2695c2,2025-04-15T07:00:03,0xe8c03616,0xd0b7f749,60.42,1.54,{"memo":"Donation"}
f9a8edee-f3d0-47e6-91c0-afc9ba12b5ad,2025-04-15T07:03:36,0xf85585ae,0x9540ab4a,70.64,0.61,{"memo":"Product purchase"}
f60dbfee-4368-4b8e-bae2-34bc2ad47ae0,2025-04-15T07:07:14,0xceb4d7e1,0x70b7d335,47.16,0.6,{"memo":"Microtransaction fee"}
2004fa73-cfb9-40d4-8b0a-b8237a2e36a7,2025-04-15T07:05:51,0x21e37129,0xca49732b,72.63,1.08,{"memo":"Marketplace sale"}
b98bbd13-b013-4a92-b4d2-a5719cbc821d,2025-04-15T07:08:00,0x7a6b183c,0x58af66e0,16.89,0.31,{"memo":"Gift"}
6a51ef6e-55ff-40a5-9244-ea8d39321568,2025-04-15T07:14:57,0xc9854413,0x51ab453b,53.46,1.59,{"memo":"Dividend distribution"}
17b5ff62-de01-4029-bcdb-14d5cc2c4110,2025-04-15T07:17:12,0x02e8e946,0x949385fd,74.98,1.8,{"memo":"Marketplace sale"}
646f1fd7-3cf6-4e67-ba98-f1a24741fa81,2025-04-15T07:21:09,0x6d059efa,0x9d414b36,35.44,0.73,{"memo":"Consulting fee"}
6ee97bd6-0ce4-4a6f-a390-ab3666465354,2025-04-15T07:24:42,0x2849d093,0xa90f7dc7,17.68,0.15,{"memo":"Utility bill"}
de405043-f749-4d07-85a3-52f7d9e9cd48,2025-04-15T07:21:18,0xb66c4419,0xb459e2df,12.62,0.58,{"memo":"Utility bill"}
354080f3-5b63-44e8-884e-0e0eff519fe2,2025-04-15T07:24:56,0xa82b495c,0x63af9494,84.67,0.99,{"memo":"Rental payment"}
44ada7dc-d245-459b-8a64-1f2884e3fe6c,2025-04-15T07:26:46,0x01b48448,0xc2855abd,16.31,0.44,{"memo":"Crowdfunding"}
d574e3d9-7240-4fe0-a128-775bd5614ebe,2025-04-15T07:31:08,0xf862289d,0xec344c82,48.77,0.56,{"memo":"Refund"}
d637b27c-81b5-41b3-8886-04d7fe01c4f5,2025-04-15T07:33:55,0x32da2750,0xbaeb5b18,69.3,1.43,{"memo":"Rental payment"}
82d66279-09fb-47c5-9e0e-fab65c05511e,2025-04-15T07:35:39,0x4e7d6084,0xec909c5c,33.14,0.83,{"memo":"Monthly subscription"}
7ced02c4-0297-4f19-a9e9-bbba554c01b9,2025-04-15T07:39:24,0x13ba9048,0xfe2add65,51.68,2.14,{"memo":"Monthly subscription"}
f66d3a2c-c7bf-44bb-98ae-77a0535fd812,2025-04-15T07:45:18,0xf792396a,0xf9878480,1.63,0.03,{"memo":"Gift"}
81b86b9f-d1eb-4010-ad70-70eaa92916a4,2025-04-15T07:48:30,0x901d19c4,0x743c66e8,44.01,0.58,{"memo":"Microtransaction fee"}
6bf1c6ea-c55c-46ed-b1fe-0a2a555b1cbf,2025-04-15T07:50:57,0x63fabaf8,0xbac4f9a4,47.77,1.41,{"memo":"Rental payment"}
f5cdea70-8e6f-4f3b-a0b6-abc0a3d61224,2025-04-15T07:55:02,0x0ee97676,0x17961f11,66.39,0.45,{"memo":"Microtransaction fee"}
9fd8df77-9d66-411a-9769-1c8d3d7d0cc3,2025-04-15T07:58:15,0xc41c2f4b,0x29cdd442,58.42,2.28,{"memo":"Payment for services"}
ce74030b-1b9f-4697-baca-9f6470d56d51,2025-04-15T08:01:22,0x13ebebdf,0xaa1acf40,72.94,0.83,{"memo":"Consulting fee"}
dad0adc9-b7dc-4470-ab2a-5b22ab59764a,2025-04-15T08:04:17,0x44ad7ee5,0x8f50df29,72.18,2.28,{"memo":"Utility bill"}
4da75178-d031-4a17-aceb-c5ba44d76667,2025-04-15T08:05:46,0x29813e2b,0xe63286a1,98.58,1.23,{"memo":"Donation"}
7c3d07be-a92e-4597-868c-ed51d8a06382,2025-04-15T08:13:51,0x0ed45a3c,0x98ed6be8,90.2,1.73,{"memo":"Salary payment"}
4407dc23-6cd2-43f7-996c-1c31a7e5e7fb,2025-04-15T08:15:33,0x317517f9,0xefc54dcd,38.47,1.25,{"memo":"Salary payment"}
6c26c459-1ca5-4334-8cc4-ccd1d7a32192,2025-04-15T08:18:38,0x1367b9be,0x98ace7c2,76.29,0.6,{"memo":"Donation"}
6c177975-fb0a-4299-8120-07ff73a878f8,2025-04-15T08:23:21,0x72f69ee6,0x2e216179,34.54,0.37,{"memo":"Refund"}
688ddba7-81bc-4d41-9eea-f4e1a856d829,2025-04-15T08:27:12,0x5f8d29e3,0x77b3c09c,99.75,0.52,{"memo":"Crowdfunding"}
e9e1dd81-662b-4908-9210-0f17b826ae78,2025-04-15T08:28:36,0x9b9f7c63,0x801a9a94,81.03,2.15,{"memo":"Refund"}
1cc36f22-1531-44f7-99ad-5af178c1d7de,2025-04-15T08:34:20,0x612afdfa,0x26f3b120,79.55,0.61,{"memo":"Gaming transaction"}
8fec6181-37a1-42a2-850e-abea04c960ef,2025-04-15T08:38:31,0x7b1c6de4,0xac70c931,59.49,1.65,{"memo":"Product purchase"}
44ef1243-8bea-4e8f-9e48-889f03874aca,2025-04-15T08:36:40,0x6d8afbc4,0x1f55511f,64.3,0.73,{"memo":"Gift"}
fdfa4da0-1092-4441-93e6-14289c8b6c5c,2025-04-15T08:40:56,0xb608926e,0x8b485904,31.75,1.39,{"memo":"Gift"}
a040d16f-45f3-4df0-8574-fcb97d550c01,2025-04-15T08:42:08,0x4f47b54b,0x4c73fce5,35.97,0.39,{"memo":"Gift"}
b11b0f55-a4b0-4e57-afff-5847e283f44e,2025-04-15T08:43:59,0x401a46ae,0xe1ba1401,74.55,2.31,{"memo":"Consulting fee"}
f70c6513-5d5e-42dd-bb59-3e5cccc7e29f,2025-04-15T08:47:25,0xc086b69a,0x15dcbab3,22.06,0.64,{"memo":"Loan repayment"}
d6626f38-273c-4d31-b111-1478dec77e2e,2025-04-15T08:48:55,0x57b50c8b,0x75eb6c26,6.78,0.1,{"memo":"Crowdfunding"}
13aca642-958f-4314-8b8a-6a1b5448c52d,2025-04-15T08:55:25,0xcaf4533b,0x1f323d0a,1.14,0.06,{"memo":"Dividend distribution"}
435ce068-bee5-494b-aa18-f1c36d9e4938,2025-04-15T08:58:56,0x8b7054f2,0x60ed64ca,97.75,4.65,{"memo":"Product purchase"}
9cbb7b03-9398-4e83-9bcc-bb5ba5a854d4,2025-04-15T09:01:06,0x8ee4abbd,0x7b6d8238,42.54,1.08,{"memo":"Donation"}
e1632808-5960-43ec-b4b4-7f84046213e1,2025-04-15T09:04:00,0x027caf87,0xb1ee8b63,60.5,1.13,{"memo":"Dividend distribution"}
f27d413e-c9f2-424f-bd58-c973cecdb4f3,2025-04-15T09:02:19,0x2161b24a,0x24e00c7a,69.08,1.33,{"memo":"Investment"}
f1fb936f-777d-44c6-a392-2f41371ef671,2025-04-15T09:04:35,0x9f762054,0xb9134263,18.98,0.45,{"memo":"Crowdfunding"}
af49708a-c61c-464f-b3ac-7a8d2d0a0811,2025-04-15T09:05:00,0x1e3e70b4,0x7ba3a6e2,31.46,0.26,{"memo":"Payment for services"}
38c1bcdc-b44a-4a93-aa73-3b76654094e2,2025-04-15T09:09:25,0x3b2e0ce9,0xbbb653d2,85.81,1.64,{"memo":"Refund"}
a4dd3284-f2b3-4afe-9efd-0b5a91e0f567,2025-04-15T09:07:57,0x7589e3b0,0x316182ac,52.58,2.35,{"memo":"Crowdfunding"}
6c115d91-506a-4702-9b9f-574131f7a181,2025-04-15T09:11:30,0x4920cbb2,0xb1513ce3,3.83,0.11,{"memo":"Consulting fee"}
a01cead6-39e2-43bf-b98d-18a9ea2f3f5c,2025-04-15T09:18:23,0x855947cb,0x27b80c92,35.73,1.34,{"memo":"Consulting fee"}
ea186a3e-a080-4bb2-b1ba-f7f04357c91f,2025-04-15T09:17:01,0x536b474d,0x759f8d9b,86.62,3.31,{"memo":"Investment"}
8c363a3b-064a-43cf-89d5-f0ccf1ce0aa8,2025-04-15T09:21:46,0x4419f190,0x779f4192,35.31,0.58,{"memo":"Monthly subscription"}
1b0e645a-c45e-4f92-8d16-5a5c1dd50539,2025-04-15T09:22:26,0x83b5e61d,0xb422b592,17.21,0.61,{"memo":"Gaming transaction"}
8f879c39-0a12-401e-9473-7832cf3bdffd,2025-04-15T09:23:11,0xfd84c1f9,0x198d6f35,12.0,0.2,{"memo":"Utility bill"}
13d073a5-8d96-40c2-bbee-2fb868a618b6,2025-04-15T09:25:30,0xeade0dbd,0x60d6ffeb,88.47,3.06,{"memo":"Loan repayment"}
054d804b-3957-4396-90eb-1475f21dbfed,2025-04-15T09:28:23,0x5469aa96,0x024e6131,3.26,0.16,{"memo":"Microtransaction fee"}
696fe07e-9341-465f-876f-eeeeca147298,2025-04-15T09:31:10,0xb8d62cf3,0xb91e7ba5,22.07,0.66,{"memo":"Donation"}
82aa078b-b57a-4dd3-a238-9bf49462298f,2025-04-15T09:32:58,0xb277f4ff,0x7fbe707f,33.39,0.41,{"memo":"Gaming transaction"}
75cd14a1-6fc5-415c-9306-5b4cb23e2136,2025-04-15T09:39:39,0xe74b9e7a,0x8027d17f,65.31,1.66,{"memo":"Product purchase"}
977532bd-fa4d-4163-b072-021ef706ea02,2025-04-15T09:40:34,0x0b4ed917,0xbaf76eba,31.61,0.33,{"memo":"Utility bill"}
c13944e7-1dff-46a4-9fe5-316ecfcb1929,2025-04-15T09:42:38,0x9dbc1eb7,0x9aa2b9e9,96.66,1.78,{"memo":"Loan repayment"}
f117b4e4-2a4d-4b32-84f9-2963e5f3cd98,2025-04-15T09:47:05,0xbe0fe449,0xad15caeb,26.51,1.21,{"memo":"Payment for services"}
15584034-3099-4a83-8698-71bf41402368,2025-04-15T09:54:31,0xb5e5119f,0xa7012cbc,64.69,2.94,{"memo":"Microtransaction fee"}
0e3b3451-2106-4662-8ea8-a8787acfbccf,2025-04-15T09:57:16,0xbb3dfca1,0x6cb968b6,20.87,0.64,{"memo":"Dividend distribution"}
e5300337-8346-4396-bdad-b0da199e32f8,2025-04-15T10:01:09,0xd6cfa64c,0x55809e73,41.15,0.49,{"memo":"Gaming transaction"}
6b7a9cca-a9bd-470e-982a-2b7ae074a662,2025-04-15T10:02:31,0x5e633c31,0x326f5cf3,22.42,0.75,{"memo":"Consulting fee"}
19c72c1b-c1c9-4828-8ad8-0bd79e8956fe,2025-04-15T10:05:04,0xf5dd9c88,0x13a4bff5,45.09,1.11,{"memo":"Monthly subscription"}
015994ae-b616-4795-bc5d-67e8e93d2bcf,2025-04-15T10:07:03,0x6640e285,0xadbd7545,88.49,2.51,{"memo":"Salary payment"}
bf9615a9-4beb-4a7e-b6c5-3b7603108469,2025-04-15T10:12:05,0x2fd7f765,0xfffcda74,84.64,1.88,{"memo":"Product purchase"}
d4eece39-7149-425d-9f93-c30fa3a5ac6b,2025-04-15T10:13:27,0xfec29c94,0xa977b833,91.71,2.79,{"memo":"Rental payment"}
2bc5ceaf-8996-4eac-972a-76a715558c90,2025-04-15T10:14:56,0x066bdf3e,0x09ea7577,87.83,2.92,{"memo":"Gift"}
115ec0af-a439-4cb1-be11-97119d0a6142,2025-04-15T10:17:13,0x326f726f,0x9fe26c99,92.68,3.45,{"memo":"Refund"}
e0361213-2d4a-483a-89e6-06696efb101e,2025-04-15T10:15:11,0x86442e13,0x07270f6c,54.33,2.62,{"memo":"Contract payment"}
00c0edb8-eae4-4c5a-ba8f-fa3f20c0ea53,2025-04-15T10:19:49,0x1ad4ed2f,0x8aff5546,73.31,2.45,{"memo":"Loan repayment"}
6afd0fc3-f5f2-4881-9d97-f6902422820f,2025-04-15T10:23:28,0x62e0b447,0x9a2711ab,62.83,0.35,{"memo":"Gift"}
455dab17-59b6-4de5-a454-f6d64fe7c6da,2025-04-15T10:28:45,0x02d43759,0x9473c2a4,96.05,1.51,{"memo":"Rental payment"}
38e3e577-62f3-4455-9b41-0a77e5f8364f,2025-04-15T10:28:24,0x822d4517,0xf439334c,66.05,3.28,{"memo":"Consulting fee"}
1ce044de-cbcd-4098-813b-a97772ae083e,2025-04-15T10:32:12,0x18e2748b,0xd71f21c6,26.64,0.49,{"memo":"Salary payment"}
b985a6b4-1b65-45dd-abf9-723839c4086f,2025-04-15T10:34:39,0x1f4f7e54,0xb663a27a,15.09,0.74,{"memo":"Consulting fee"}
871fdd72-acfc-4c01-a35a-effefc27f639,2025-04-15T10:38:37,0x8dbc3735,0xc2b57e06,47.53,1.26,{"memo":"Investment"}
5f1e3a38-d630-465e-8c92-e8587934f6d5,2025-04-15T10:38:12,0x37134d9f,0xf388b850,60.75,0.85,{"memo":"Crowdfunding"}
9a6c9dcb-b0c1-42ac-84a3-08be0f91c770,2025-04-15T10:41:34,0x8c5ac9dd,0xb4aebeff,60.18,2.84,{"memo":"Contract payment"}
6bb46e5b-e674-4a2c-9d3a-66a5a1baf049,2025-04-15T10:46:16,0x742d0644,0xcf64831c,48.49,0.87,{"memo":"Marketplace sale"}
2d36f532-6295-4274-9586-8d0f487f6329,2025-04-15T10:45:31,0x342ddadd,0x7c9e5424,75.57,0.41,{"memo":"Contract payment"}
996b76e4-a437-43bf-a7a9-8cf8686ca618,2025-04-15T10:51:53,0x74f725fa,0x6b715c7b,48.13,1.49,{"memo":"Gift"}
dbdeb4a8-7729-4516-a7ca-3037abac483f,2025-04-15T10:52:37,0xd9852f6a,0x3a8af8ac,47.5,1.9,{"memo":"Gift"}
8da28efa-c6ef-45a4-ad07-501d773fd639,2025-04-15T10:58:49,0x96483e3d,0xe74ec58e,98.44,2.86,{"memo":"Payment for services"}
41a82096-5faa-4811-b3b6-4843763ef4bd,2025-04-15T11:01:55,0x7ec7f6dd,0x197bbc97,14.83,0.28,{"memo":"Loan repayment"}
11b02693-c853-4614-bffa-8693eb1fb2a9,2025-04-15T11:03:58,0x4c12e864,0x3c642371,32.93,1.13,{"memo":"Donation"}
ae0f2958-0b88-4ee8-acf9-31326dcdf190,2025-04-15T11:06:46,0x0a46f24b,0xd7b176cd,51.77,2.47,{"memo":"Microtransaction fee"}
9833d94d-a715-423b-bd25-4ce7ffd6836f,2025-04-15T11:09:11,0xd6cf28e7,0x13f0aaf0,71.39,2.3,{"memo":"Salary payment"}
108a0b43-6eca-4548-abeb-e3f834dd4276,2025-04-15T11:12:05,0x2d515059,0x40977704,23.19,0.46,{"memo":"Utility bill"}
e92da58a-f883-4e0f-92b3-2f2b65adb902,2025-04-15T11:17:20,0x295c3d3e,0x57523089,30.7,0.74,{"memo":"Dividend distribution"}
6da85a5a-8faf-478b-87ec-17c77899434a,2025-04-15T11:19:53,0x1d0789b7,0x4d5867a6,94.45,1.82,{"memo":"Monthly subscription"}
d8b78348-a7e8-4af3-b317-fd85f8019102,2025-04-15T11:22:29,0x6a484eb7,0xfe59b3d0,85.38,2.59,{"memo":"Refund"}
b93c026d-cc65-43c6-a19e-e5c1fc966703,2025-04-15T11:25:14,0x65d5dedd,0xf47c4ee4,16.43,0.43,{"memo":"Rental payment"}
0b313b1c-92a2-48b5-a2e6-d52073427f5a,2025-04-15T11:24:25,0x4f4a622b,0xb10672a5,66.16,2.31,{"memo":"Gaming transaction"}
a0439276-4306-4eda-9d34-94c3185c3c99,2025-04-15T11:32:02,0x29db8564,0x3a3c605a,27.24,0.92,{"memo":"Utility bill"}
217b3094-3ccd-4b80-85a1-ef0d17103350,2025-04-15T11:33:57,0xa158c519,0xb80d38b6,42.57,1.48,{"memo":"Refund"}
2044d7d0-1d2e-4cff-b719-3150075b5ad6,2025-04-15T11:34:41,0x34afdc18,0x94686523,20.46,0.55,{"memo":"Gaming transaction"}
a102732c-be03-4fbf-bbc4-4ac23feec60e,2025-04-15T11:37:12,0x1216eab2,0x39080662,73.37,1.74,{"memo":"Marketplace sale"}
a5714475-c57c-4db6-8799-8819bbce6e9b,2025-04-15T11:39:23,0xf77798db,0xb65045a4,35.35,0.76,{"memo":"Gift"}
e67dcadc-217c-4972-ac7d-e03f3ee7a4c9,2025-04-15T11:48:00,0x1f1f638e,0xe64487e5,71.78,2.25,{"memo":"Donation"}
